word_count,passage_id,interpretation,character_name,character_id,book,timestamp
83,passage_2,"User experience disaster. Opens with negative framing—struggled, resisted, failed. Then lists all objections—inferiority, degradation, obstacles. Then asks for yes.  That's bad UX. You don't lead with friction points. Don't emphasize barriers. Don't insult users while asking them to convert.  He's explaining why she shouldn't say yes while asking her to. Mixed messaging. Cognitive overload. Decision paralysis. Or in this case, obvious no.  Pride preventing good communication. Predictable outcome.",Jessica Chang,45,Pride and Prejudice,2025-02-10T19:48:13Z
80,passage_3,"Can't identify when. Gradual development below conscious level.  Elizabeth listing negative behaviors. Darcy valuing her mind anyway. Same inputs, different valuation.  Others sought approval. Elizabeth didn't. That difference was the distinction. Outlier behavior creating preference.  Conversation shows healthy interaction. Mutual questioning. Shared vulnerability. Can discuss relationship without destabilizing it. Good UX. First proposal was broken UX—hostile, confusing. Now functional.",Jessica Chang,45,Pride and Prejudice,2025-12-21T06:21:19Z
95,passage_2,"""Voice full of money"" decodes as interface design problem. Wealth creates specific user experience: confidence, ease, lack of friction. Her voice is optimized interface result of unlimited resources. Jingle and cymbals are notification sounds indicating premium features. Palace is secured environment, requires authentication Gatsby doesn't have. ""Inexhaustible charm"" is premium subscription that doesn't expire. Gatsby trying to reverse-engineer her interface using his own resources, but foundational architecture is different. You can't replicate premium features with free-tier tools. His whole project is category error.",Jessica Chang,45,The Great Gatsby,2025-03-09T03:26:17Z
114,passage_3,"""He did not know it was already behind him""—that's attempting to restore from backup that no longer exists. System thinks save point is accessible but file's corrupted. ""Orgastic future"" is target state that was never coded, exists only as phantom variable. ""Year by year recedes"" describes asymptotic function: approaches target infinitely without reaching. Boats against current: you increase computational power but problem complexity increases faster. Net progress: negative. ""Borne back ceaselessly"" means system's in infinite loop, executing same failed operation perpetually. Can't break cycle because cycle is the system. Gatsby's code was fundamentally broken: trying to run present using past's deprecated API.",Jessica Chang,45,The Great Gatsby,2025-06-27T11:08:27Z
85,passage_1,"Half-extinguished light. Everything between states.  ""Dull yellow eye."" First word applied to its gaze — dull. Not curious, not wondering, not alive. Dull. Victor has already decided what it is before it can show him.  He lists its features like a defect report. Hair, teeth, skin — a catalog of wrongness. The creature is assembled from parts he selected and then catalogued as failures.  His fault. Not the creature's. You can't curate every feature and then condemn the result for being exactly what you built.",Jonathan Wright,50,Frankenstein,2025-08-16T12:30:03Z
108,passage_2,"""Chord after chord was sounded."" Sensory language making abstract obsession physical — sound, touch, keys unlocking something. Shelley working across registers.  ""I closed not my eyes that night."" Archaic phrasing elevating sleeplessness to prophecy. He's narrating himself into biblical scale.  ""Internal being in a state of insurrection."" Civil war. Body versus mind. Physical rebellion against mental fixation.  Morning. Clarity comes. ""Yesternight's thoughts were as a dream."" He woke with perspective and called it illusion. That's the moment choice existed.  What emerges from a mind that dismissed its own clarity — that will be born into the aftermath. It won't get a morning. Just the consequences of this one.",Jonathan Wright,50,Frankenstein,2025-04-06T08:50:55Z
64,passage_3,"""Cold northern breeze fills me with delight."" Gothic inversion — what should repel, attracts.  ""Perpetual splendour... sun forever visible."" Eternal light, no shadow. But Gothic needs shadow. Beauty needs darkness for contrast. He's imagining a world without that rhythm.  The creature lived without rhythm too — no warmth, no welcome, no rest from what it was. Walton's heading somewhere similar without knowing it yet.",Jonathan Wright,50,Frankenstein,2025-12-19T10:44:20Z
88,passage_1,Grand opening. Official tone. Then petty subject. That's the joke.  Rich man as property. Usually women are property in this era. Austen reversing it. Both are dehumanizing. Both reduce people to ownership claims.  Families don't know him. Doesn't matter. His wealth is all the information they need. Function over person. Value over character.  Marriage market operating openly. No disguise. Austen's pulling back curtain first sentence. This is how it works. Manners come later. Economics come first.,Jonathan Wright,50,Pride and Prejudice,2025-03-13T04:31:44Z
89,passage_2,"""In vain have I struggled."" Struggle. Vain. Failure. Opening with loss, not love.  Proposal is study in contrasts. ""Ardently admire"" paired with ""inferiority."" ""Love you"" paired with ""degradation."" Light and shadow. But too much shadow. Love gets suffocated.  Austen showing communication breakdown visually. Darcy's pride visible in every word. Can't propose without also asserting superiority. Can't be vulnerable without also being condescending.  Self-sabotage as character. Pride as fatal flaw. Proposal structured to fail from first word.",Jonathan Wright,50,Pride and Prejudice,2025-06-15T20:17:06Z
96,passage_1,"Victorian Gothic technique: mysterious figure in darkness, reaching toward light. But the horror isn't external monster—it's internal longing. The trembling is physical manifestation of psychic disturbance. Very Wilde: beauty (green light) across unbridgeable distance causing suffering. The vanishing uses spectral logic: Gatsby appears, embodies desire, dissolves. He's more phantom than man, haunting his own life. The ""unquiet darkness"" is Gothic atmosphere made literal—landscape reflecting emotional state. Shelley would approve: darkness that refuses to be merely backdrop, that has its own agency.",Jonathan Wright,50,The Great Gatsby,2025-02-19T19:31:00Z
85,passage_2,"Gothic transformation: woman becomes precious metal (golden), acoustic phenomenon (jingle, cymbals), architectural structure (palace). Her voice is full of money means she's been transformed from human into commodity. The inexhaustible charm is Gothic excess—too much beauty, too much wealth, overwhelming. She exists in elevated palace like trapped Gothic heroine, but her trap is her own class. Fitzgerald using Gothic imagery to critique wealth's dehumanizing effects. She can't be person, only symbol of what Gatsby desires.",Jonathan Wright,50,The Great Gatsby,2025-11-12T22:26:32Z
87,passage_3,"Classic Gothic ending: protagonist dies, but curse continues. ""So we beat on""—we're all under the same spell. ""Borne back ceaselessly"" is eternal return, Gothic repetition. Gatsby became ghost trying to retrieve ghost of his past. Now we're all ghosts too, haunting our own lives, dragged backward by invisible forces. The ""vast obscurity"" is Gothic darkness that consumes everyone eventually. Fitzgerald ending with collective haunting: American Dream is the ghost story we're all living in. Beautiful, terrible, inescapable.",Jonathan Wright,50,The Great Gatsby,2025-10-31T11:03:26Z
86,passage_1,"""Spark of being into the lifeless thing."" Spark. Like it's nothing. Like you can just flip a switch and consciousness arrives and that's that.  But the creature wakes up. Breathes. Moves. Reaches. That's not a spark — that's a person figuring out what a body is.  Victor gave it consciousness and then refused it recognition. Gave it animation without life. Life needs someone to say: you exist and that is not wrong. The creature never gets that. First moment alive — already told it is catastrophe.",Kevin Park,28,Frankenstein,2025-04-22T14:50:52Z
59,passage_3,"""Imagination presents it as region of beauty."" Imagination over evidence. He's been to the data. Ignored it.  ""Perpetual splendour."" Always light. No darkness. Sounds like paradise but actually disorients — humans need contrast, rhythm, rest.  The crew will find this out. They didn't get to choose the destination. They're following someone else's splendour into something that won't deliver it.",Kevin Park,28,Frankenstein,2025-12-20T04:14:41Z
71,passage_1,"Universal truth by consensus. But consensus doesn't equal truth. Austen's pointing that out first sentence.  They acknowledge not knowing him. Then make claims anyway. Logic error. Or intentional illogic—deciding conclusion first, facts don't matter.  One data point: wealth. Entire personality extrapolated from that. If rich then must want wife. That's not how humans work.",Kevin Park,28,Pride and Prejudice,2025-03-19T18:09:39Z
64,passage_2,He loves her but also thinks marrying her would be degrading. Says both things in same proposal.  That's contradiction. Love paired with contempt. Want paired with disdain.  Can't ask someone to overlook concerns you're actively voicing. Either you think she's good enough or you don't. He's saying both.,Kevin Park,28,Pride and Prejudice,2025-05-07T20:38:32Z
73,passage_3,"No identifiable start. Love emerging gradually. Detection threshold crossed at unknown point.  She was difficult. He valued that. Why? Others sought approval. She didn't. That deviation registered as signal.  Signal detection: when input is uniform (everyone polite), deviation is noticeable (someone rude). He detected deviation. Valued it.  Preference for difference. For outlier behavior. Interesting basis for attraction.",Kevin Park,28,Pride and Prejudice,2025-11-19T08:54:23Z
102,passage_1,"Gatsby reaching toward the light like it's conscious, like it sees him back. But it doesn't. It's just a light. That's the tragedy of consciousness—we project awareness onto things that have none. He's trembling because his body knows what his mind won't accept: the light doesn't care. The thing he wants doesn't want him back. Or can't. Water as medium of separation but also as reflecting surface. Is he reaching for the light or his reflection of it? The vanishing: did he leave or did he never achieve sufficient reality to begin with?",Kevin Park,28,The Great Gatsby,2025-11-06T21:40:50Z
78,passage_2,"""Voice full of money"" as programming. Wealth installs specific software that changes output. Her voice processes differently because resource allocation is unlimited. Charm is feature, not bug. Fitzgerald coding class as acoustic property: money produces sounds (jingle, cymbals). Palace is elevated server, accessed only by those with credentials. ""Golden girl"" means she's been manufactured from precious materials, assembled differently than others. Gatsby's trying to hack into system he wasn't built for.",Kevin Park,28,The Great Gatsby,2025-09-11T22:50:26Z
101,passage_3,"""He did not know it was already behind him""—temporal impossibility encoded in desire. Gatsby wanting something that exists only in past state, definitionally inaccessible. ""Orgastic future"" operates as projection, not destination—doesn't exist ahead, it's memory disguised as goal. ""Year by year recedes"" describes asymptotic approach: goal appears reachable but remains perpetually distant. Boats against current: effort and progress are uncorrelated. You can increase input without changing output. ""Borne back ceaselessly"" suggests we lack agency—past has stronger pull than future. We're not moving through time, time's moving through us. Backward.",Kevin Park,28,The Great Gatsby,2025-10-26T17:57:02Z
91,passage_1,"""Catastrophe"" — the word everyone uses as evidence against Victor.  But the ""dull yellow eye"" was real. The watery eye, the shrivelled complexion, the black lips. The creature arrived exactly as assembled and looked exactly like what it was: something made from dead parts that had started moving.  Responding to that with horror isn't a failure of moral imagination. It's an accurate response to what was in the room. ""Infinite pains and care"" went into it. That doesn't obligate him to feel something he didn't feel when it opened its eyes.",Laura Mitchell,35,Frankenstein,2025-07-03T22:46:28Z
68,passage_2,"""Words of fate enounced to destroy me."" Retrospective framing, yes. But Victor's not wrong that Waldman's lecture was the turning point.  ""One thought, one conception, one purpose."" This is what genuine intellectual obsession feels like. Not a character flaw. A cognitive state.  ""Yesternight's thoughts were as a dream."" He had the chance to stop and recognised it. Decided the work mattered more. That's a choice, not a failure.",Laura Mitchell,35,Frankenstein,2025-10-22T09:23:44Z
66,passage_3,"""I try in vain to be persuaded the pole is frost and desolation."" The optimism isn't irrational. It's functional.  Without it he doesn't go. Without going, he doesn't find Victor. Without Victor, the story we're reading doesn't exist.  ""Wind of promise."" Sometimes the wind is just wind. Sometimes it actually is a sign that the route is open. Walton wouldn't know which until he gets there.",Laura Mitchell,35,Frankenstein,2025-07-10T09:00:16Z
58,passage_1,"""Rightful property."" Everyone reads that as Austen mocking.  But she's also just being accurate. The families had daughters to settle. He had money. Marriage was the mechanism. ""Must be in want of a wife"" wasn't projection. It was reasonable inference from limited information. The logic gap isn't in the premise. It's in treating inference as certainty. Different problem.",Laura Mitchell,35,Pride and Prejudice,2025-09-14T07:48:13Z
89,passage_2,"""In vain have I struggled. It will not do."" People read that as the proposal's first failure — announcing defeat before declaring love.  But that's the most honest possible framing of arriving at someone's door. Not defeat. Someone saying: I fought this and it won. ""Judgment had always opposed to inclination"" — he's choosing inclination over judgment and saying so plainly. That's not self-sabotage. That's the declaration.  The ""inferiority"" and ""degradation"" name real social consequences. He's telling her what he's willing to face. More honesty than most proposals contain.",Laura Mitchell,35,Pride and Prejudice,2025-10-31T00:08:14Z
72,passage_3,"""I roused, and interested you, because I was so unlike them."" Convenient self-diagnosis. Explains his attraction through her own exceptional qualities.  ""I cannot fix on the hour, or the spot."" He doesn't know. She steps in with her reading. He accepts her account of his own experience. That's not equal. That's her setting the interpretive terms. First proposal he did the explaining. Now she does. Both involve one person narrating the other.",Laura Mitchell,35,Pride and Prejudice,2025-06-14T10:35:27Z
67,passage_1,"He stretched out his arms toward the dark water. He was trembling.  Standard reading: this is sad—evidence of obsession. But he knows the green light is minute and far away. He reaches anyway. That's not ignorance of the distance. That's choosing to want regardless. ""Content to be alone"" isn't contradiction—solitude and reaching toward something aren't contradictions. The vanishing is the only real problem. He hides when seen.",Laura Mitchell,35,The Great Gatsby,2025-06-27T17:48:41Z
81,passage_3,"""He did not know it was already behind him."" Not false consciousness. That's just how time works. Nobody knows in advance which things are behind them.  ""Tomorrow we will run faster""—rational response to partial failure. ""Boats against the current""—effort with uncertain results. ""Borne back ceaselessly"" doesn't mean no progress ever. It means progress is harder than it looks. Gatsby's failure was specific—this woman, these enemies, this moment. Not structural. The ""orgastic future"" was real. The obstacles just happened to be larger.",Laura Mitchell,35,The Great Gatsby,2025-09-09T12:15:09Z
39,passage_1,"""Infinite pains and care"" — then abandonment. The care was for the project, not for what it became.  First thing it knows: the person who made it thinks it is the worst thing that has ever happened to them.",Leo Tanaka,16,Frankenstein,2025-10-23T05:34:52Z
55,passage_2,"""Mechanism of my being"" — weird phrase. Treating himself as machinery.  ""One thought, one conception, one purpose."" Obsession not inspiration. Couldn't sleep. Morning clarity dismissed.  Something is going to be assembled by this mechanism. It will arrive into a world shaped entirely by decisions made on nights like this. No say in any of it.",Leo Tanaka,16,Frankenstein,2025-06-24T22:46:56Z
48,passage_3,"""Perpetual splendour"" at the North Pole. Sun always visible. The science doesn't quite work — Arctic winters are dark, not light. Either he's wrong or it's romantic exaggeration.  Either way, someone on that ship knows what the Arctic actually looks like. That person doesn't get to correct him.",Leo Tanaka,16,Frankenstein,2025-06-07T00:45:19Z
38,passage_1,Universal truth but they admit not knowing him. Contradiction. How can it be truth if you don't have data?  Calling him property. Based on one variable: wealth. Oversimplification.,Leo Tanaka,16,Pride and Prejudice,2025-11-13T00:50:24Z
37,passage_3,Can't identify when. Just gradual accumulation.  She was rude. He liked her thinking. Her mind. Different from others who were overly nice. Makes sense.,Leo Tanaka,16,Pride and Prejudice,2025-08-19T17:18:56Z
77,passage_1,"Trembling guy stares at light. Disappears when someone looks. Weird rich people behavior, but the trembling makes it seem genuinely important to him. Like it's not performative—he's actually affected. The light being described as ""minute and far away"" gives you both size and distance. Small object, big emotional response. That mismatch tells you the meaning is internal, not about the actual light. Then he vanishes before any social interaction happens. Avoidance pattern. Doesn't want his vulnerability witnessed.",Leo Tanaka,16,The Great Gatsby,2025-06-08T13:38:38Z
74,passage_2,"Guy says her voice sounds like money. Specific observation. Rich people must actually sound different because of how they've lived. Never thought about it before but makes sense. The confidence in how someone talks probably comes from never having to worry about anything. ""Full of money"" means that ease, that security is audible. Gatsby hearing it and naming it out loud strips away any romance. It's not love, it's class obsession. He wants what she has, not who she is.",Leo Tanaka,16,The Great Gatsby,2025-03-17T19:29:29Z
76,passage_3,"Guy tried to get his past back. Couldn't. The whole ""he did not know it was already behind him"" thing is brutal—imagine working that hard for something that's already impossible. The boat metaphor at the end connects this to everyone. We're all rowing forward, thinking we're making progress, but the current keeps pushing us backward. It's deterministic in a way. Like no matter what you do, you end up back where you started. Very pessimistic but kind of true.",Leo Tanaka,16,The Great Gatsby,2025-07-29T00:50:06Z
63,passage_1,"He never even gave it a name.  That's the thing I can't get past. Built it, watched it breathe, and couldn't give it one name. Just wretch. Just it. Just the creature.  It reached toward him. Like something newly born reaches for warmth. And the person it reached for was already gone.  Just wanted to be loved. And it never got even close.",Lily Chen,23,Frankenstein,2025-11-05T01:11:20Z
62,passage_2,"""Soul grappling with a palpable enemy."" The enemy is him. But also — the enemy won. And maybe it was always going to.  When something gets that deep into you, the part that knows better gets smaller and smaller. Not gone. Just outweighed.  He couldn't have walked away from this. You can't logic your way out of something that's already become you.",Lily Chen,23,Frankenstein,2025-06-15T06:28:15Z
56,passage_3,"""Wind of promise."" Romantic. And I get it.  When you've wanted something long enough everything starts pointing toward it. Wind becomes promise. Cold becomes closeness.  ""Do you understand this feeling?"" He's not asking Margaret really. He's asking anyone who's ever been this far gone on a dream.  I do understand it. That's what makes it sad.",Lily Chen,23,Frankenstein,2025-03-04T14:49:12Z
56,passage_2,Tells her he tried not to love her because she's beneath him. Then proposes.  That's backwards. You don't start a proposal by explaining why you fought against it. Why she's unsuitable. Why this degrades you.  Just doomed from the start.,Lily Chen,23,Pride and Prejudice,2025-01-02T04:20:07Z
55,passage_3,She's teasing him about when he fell in love. So comfortable. So playful.  He can't answer. Just says gradual. She admits being rude. He says he loved her mind anyway.  That comfort between them. Being honest. Joking. Not being careful.,Lily Chen,23,Pride and Prejudice,2025-02-08T12:30:09Z
77,passage_1,"The trembling is everything. That's not wanting, that's barely holding yourself together. I know that feeling—when what you want is so close you can almost taste it but something's keeping you from reaching it. The water between them is literally stopping him but also feels metaphorical, like class or time or something else impossible to cross. And he just disappears when he realizes someone saw him being that vulnerable. Yeah. That tracks.",Lily Chen,23,The Great Gatsby,2025-04-02T08:28:02Z
72,passage_2,"""Her voice is full of money"" hits hard because it's so accurate. That's not a personality thing, that's a class thing. The charm he's obsessed with is just wealth. Which means he's not in love with her, he's in love with what she represents. The golden girl image makes her sound untouchable, which maybe she is. Some people exist in different worlds and you can't reach them.",Lily Chen,23,The Great Gatsby,2025-06-07T10:32:40Z
81,passage_3,"He didn't know what he wanted was already gone. That's the most painful thing—spending everything chasing something impossible. And the boats against the current thing is so accurate. You try to move on, you work so hard, but everything keeps pulling you back to the past. Old relationships, old pain, old versions of yourself. You can't escape it no matter how hard you row. That's what makes this devastating. It's not just Gatsby. It's everyone.",Lily Chen,23,The Great Gatsby,2025-07-15T03:47:11Z
58,passage_2,"""Soul grappling with a palpable enemy."" That enemy is himself. His own hunger.  Know that feeling — when an idea takes everything over and you can't get out. But you don't build anything from it that then has to live.  Victor does. Whatever comes from this night will carry all this insurrection without having chosen any of it.",Marcus Williams,2,Frankenstein,2025-09-02T14:09:15Z
46,passage_3,"""Do you understand this feeling?"" Asking his sister. She's not there.  His crew is there. They don't get asked. They just follow.  The perpetual sun sounds beautiful. Also sounds lonely. And the people closest to him are the last ones who'd know how he really feels.",Marcus Williams,2,Frankenstein,2025-10-15T03:13:34Z
54,passage_1,Poor guy can't even move to town without everyone planning his wedding. Don't even ask what he wants.  The families have already divided him up. Claimed him. Based on nothing except money.  Reminds me of how we project onto people. Decide who they are before knowing them.,Marcus Williams,2,Pride and Prejudice,2025-12-28T15:23:05Z
57,passage_2,He loves her but thinks she's not good enough. Her family's embarrassing. Marrying her lowers him. Says all of this while proposing.  That's insulting someone during proposal. Doesn't work. Obviously doesn't work.  Pride making him say things he shouldn't.,Marcus Williams,2,Pride and Prejudice,2025-12-01T21:11:09Z
52,passage_3,The teasing here. She's making fun of him. He's taking it. That playfulness.  Can joke about past conflicts without reopening wounds. Elizabeth admits being rude. Darcy admits loving it. Both honest. Both comfortable.  Different from first proposal's hostility.,Marcus Williams,2,Pride and Prejudice,2025-02-07T18:13:33Z
79,passage_1,"That line about being content to be alone but then reaching for something across the water—that's the whole human condition right there. We tell ourselves we're fine, then we see what we want and fall apart. The trembling got me. He's not just wanting, he's physically shaking with it. And Nick doesn't interrupt, which feels respectful. Sometimes you see someone in a private moment and the kindest thing is to leave them alone with it.",Marcus Williams,2,The Great Gatsby,2025-03-04T04:55:41Z
86,passage_2,"The hesitation gets me. Nick almost says it but stops himself. Gatsby has no filter—he just says what Nick was thinking. That voice being ""full of money"" explains why she's so magnetic to Gatsby. It's not just her, it's everything she represents. The ""golden girl"" image is sad because it's not about her as a person, it's about her as a symbol. Money changing even how someone sounds—that's the tragedy. You can't separate the person from what they represent.",Marcus Williams,2,The Great Gatsby,2025-01-09T02:11:35Z
66,passage_3,"The whole ""he did not know it was already behind him"" breaks my heart. Gatsby's been running toward something he already lost. And the ending—we're all like that, aren't we? Trying to move forward but getting pulled back by everything that's already happened. That's life. You think you're making progress but the past has this gravity you can't escape.",Marcus Williams,2,The Great Gatsby,2025-05-05T05:45:48Z
66,passage_1,"Candle burning out, creature opening its eyes. Everything about this moment is sad.  The creature sees Victor's face first. That face is already horrified. That's the first mirror it ever looks into — someone recoiling from what it is.  Victor picked beautiful features. They made it worse somehow. The creature carries that — made beautiful and still not enough. Born wrong before it could do anything.",Maria Santos,27,Frankenstein,2025-03-25T11:16:16Z
76,passage_3,"""Cold northern breeze fills me with delight."" When you love something, even its hard parts feel good. The cold is part of it. You love the cold too.  ""Do you understand this feeling?"" That longing for shared understanding — wanting someone far away to confirm that what you feel is real.  ""Perpetual splendour."" He's not imagining wrongly. He's imagining from inside the hope. Which is the only place anyone can imagine from when they're this committed.",Maria Santos,27,Frankenstein,2025-12-15T01:59:50Z
59,passage_1,Opens with something that sounds official and important. Then it's just about marriage hunting.  These families don't even know him yet. Already planning. Already claiming. He's just arrived and they've made him into a prize to compete for.  That's lonely for him probably. Can't be seen as person.,Maria Santos,27,Pride and Prejudice,2025-07-10T19:28:43Z
64,passage_2,"""Struggled."" First word about love is struggle. That's wrong.  He loves her but thinks she's beneath him. Says both. Can't separate the love from the contempt. They're woven together.  ""Ardently admire and love you"" gets buried under ""inferiority"" and ""degradation."" The insults are louder than the love.  Poor Elizabeth. Worst proposal ever.",Maria Santos,27,Pride and Prejudice,2025-10-15T16:56:34Z
59,passage_3,The teasing. The joy. She's playing. He's being honest and sweet.  Can't remember when love started. Just woke up and it was there.  He chose her mind. Her thinking. Not beauty. Not manners. What she thinks. How she thinks. Romance about mental connection.,Maria Santos,27,Pride and Prejudice,2025-08-21T02:18:33Z
39,passage_1,"When he trembles you feel how much he wants whatever that light means. Nick doesn't interrupt, which is kind. Sometimes you see someone hurting and best thing is leaving them with it. That witnessing from distance.",Maria Santos,27,The Great Gatsby,2025-06-04T02:00:32Z
38,passage_2,"When Gatsby says her voice is full of money, you hear him realizing what he's been chasing. Not her as person, but what she represents. Sad. Means he's been in love with idea, not woman.",Maria Santos,27,The Great Gatsby,2025-05-21T18:38:49Z
41,passage_3,He didn't know what he wanted was already gone. Breaks your heart. We're all like that sometimes—holding onto something already lost. Boats thing means you try hard as you want but past keeps pulling back. That's life.,Maria Santos,27,The Great Gatsby,2025-11-21T07:08:02Z
109,passage_1,"""Instruments of life"" is deliberately vague. Shelley doesn't care about the science. She cares about what happens when you succeed at something you shouldn't have attempted.  November, rain, dying candle, 1am. Everything screams warning. The pathetic fallacy is obvious—nature itself is mourning what's about to happen.  Victor's use of ""wretch"" immediately after ""infinite pains and care"" is fascinating. The care wasn't for the being. It was for the achievement. He nurtured his own ambition, not the life he was creating.  ""Beautiful"" repeated then contradicted. He's trying to convince himself he did this right. But he knows. The exclamation marks give it away—""Beautiful!—Great God!"" That's denial shattering in real time.",Maya Singh,9,Frankenstein,2025-09-19T18:00:26Z
106,passage_2,"Shelley's using musical metaphors—""keys,"" ""chord after chord."" Victor's seduction by ambition rendered as symphony. Beautiful language for dangerous thinking.  ""Words of fate enounced to destroy me."" He's narrativizing this as Greek tragedy. Fate, not choice. Shelley's showing how people rewrite their own decisions as destiny to escape guilt.  ""I closed not my eyes that night."" Biblical phrasing. Old Testament language. Victor's elevating his scientific obsession to religious experience. That conflation of science and the divine is the whole problem.  ""Yesternight's thoughts were as a dream."" He wakes with clarity—the night's obsession revealed as irrational—and dismisses that clarity. Chooses the dream over reality. That's Shelley's warning. We always know better. We proceed anyway.",Maya Singh,9,Frankenstein,2025-12-19T16:13:15Z
98,passage_1,"Austen opens with mock-serious tone. Sounds like philosophical treatise, then it's gossip.  The families admit not knowing him. Then assert truth about him. That gap—between acknowledged ignorance and claimed certainty—is where irony lives.  ""Rightful property"" reverses usual gender dynamics. Women hunting, man as prey. Subversive for 1813.  What community believes becomes truth regardless of individual reality. Social scripts overriding personal desire. That's Austen's whole project—showing the machinery beneath the manners.  First sentence is thesis. Novel will explore that gap.",Maya Singh,9,Pride and Prejudice,2025-03-20T10:09:55Z
107,passage_2,"Darcy opens with resistance—""struggled""—not with affection. Establishes frame: love as problem, not solution.  ""Inferiority... degradation... family obstacles which judgment had always opposed to inclination."" He's proposing while providing comprehensive argument against the proposal. That's self-sabotage.  Austen's showing class prejudice destroying romance. Darcy can't separate Elizabeth from her social position. Loves the person, despises the context. But people aren't separable from their contexts.  ""Judgment opposed to inclination."" Reason versus emotion. He's chosen emotion while explicitly stating it's wrong. That ambivalence poisons the proposal.  Pride making him explain all his reservations instead of just declaring love. His need to be right destroys his chance to be happy.",Maya Singh,9,Pride and Prejudice,2025-12-06T20:43:25Z
96,passage_3,"Darcy can't locate origin. Austen subverting romantic convention—no lightning bolt moment, just slow development.  The dialogue quality matters more than content. The ease. The rhythm. Elizabeth questions, Darcy admits uncertainty, she teases, he responds. That back-and-forth shows equal footing.  First proposal was Darcy talking at Elizabeth. This is talking with. The preposition change is everything. At implies hierarchy. With implies partnership.  Austen's showing love through dialogue structure not through what's said. How they talk reveals what they've become to each other.",Maya Singh,9,Pride and Prejudice,2025-11-06T13:17:39Z
129,passage_1,"Fitzgerald establishes Gatsby through absence and gesture—we see him reaching before we understand what he's reaching for. The green light operates on multiple registers: literal (dock light), symbolic (wealth, Daisy), and psychological (unattainable object of desire). Nick's observation that Gatsby ""gave a sudden intimation that he was content to be alone"" precedes the reaching, creating contradiction. Can one be content and desperate simultaneously? Gatsby embodies that paradox. The trembling is somatic manifestation of psychic disturbance. His body betrays what his isolation attempts to conceal. The vanishing—""he had vanished""—uses passive construction, suggesting Gatsby doesn't leave so much as ceases to be visible. He exists through Nick's perception or doesn't exist at all.",Maya Singh,9,The Great Gatsby,2025-07-01T15:59:04Z
130,passage_2,"Nick's hesitation to complete the phrase indicates social training—one shouldn't reduce a woman to her economic status. Gatsby's lack of hesitation reveals his outsider status; he hasn't internalized upper-class discretion. ""Full of money"" operates literally: wealth saturates her voice the way moisture saturates air. The charm isn't despite money but because of money. That's the revelation. The ""inexhaustible"" quality derives from perpetual financial security—charm that never depletes because resources never deplete. ""Rose and fell"" suggests musicality, but Fitzgerald specifies: jingle (coins), cymbals (instruments wealth can afford). Even her voice's aesthetic qualities are economically produced. The palace metaphor spatializes class: she exists in elevated realm, literally ""high"" above others. She's ""the king's daughter,"" defined entirely through patrilineal wealth transfer.",Maya Singh,9,The Great Gatsby,2025-09-29T05:06:24Z
62,passage_1,"Everyone says Victor failed the creature in that moment. ""Beautiful!—Great God!"" — proof of his confusion and prejudice.  But the ""dull yellow eye"" was real. Yellow skin, black lips, watery eye looking back at him. What opened its eye was genuinely alarming.. What opened its eye and looked at Victor was genuinely alarming. Reacting to what's actually there isn't failure. It's honesty.",Michelle Davis,43,Frankenstein,2025-08-13T23:33:28Z
40,passage_2,"""One thought, one conception, one purpose."" Called a dangerous choice. But when Waldman touched those keys, something already in Victor answered. That's not him deciding to go down. That's him finding out where he already was. Not surrender. Already there.",Michelle Davis,43,Frankenstein,2025-06-20T04:11:04Z
35,passage_3,"""Cold breeze fills me with delight."" Going somewhere new, first hint of it hitting you. ""Perpetual splendour.""  I get the dream. The dream's not the problem. What he carries onto the ship with him is.",Michelle Davis,43,Frankenstein,2025-07-09T18:51:14Z
40,passage_1,"Reading this as pure mockery feels too easy. ""Truth universally acknowledged"" — because it kind of was. Rich unmarried man means marriage market entry. ""Must be in want of a wife."" Probably. That's not delusion. That's just how it worked.",Michelle Davis,43,Pride and Prejudice,2025-09-22T22:50:14Z
37,passage_2,"He was honest. That's the whole thing. ""In vain have I struggled."" Could have hidden the reservations. Didn't. ""Inferiority... degradation"" — he named the real costs. Proposed anyway. Getting rejected for being transparent seems unfair to me.",Michelle Davis,43,Pride and Prejudice,2025-02-16T14:23:32Z
43,passage_3,"The teasing is cute. But Elizabeth's explaining his feelings to him and he's going along with it.  ""I was so unlike them."" That's her account. ""I cannot fix on the hour"" — he admits not knowing. She fills it. She controls this conversation.",Michelle Davis,43,Pride and Prejudice,2025-03-26T12:47:34Z
37,passage_2,"""Voice full of money"" and suddenly everyone decides he doesn't love her as a person.  The inexhaustible charm is genuine. The jingle and cymbals—that's what she sounds like. Knowing why you love something doesn't cancel the love.",Michelle Davis,43,The Great Gatsby,2025-09-16T20:40:40Z
49,passage_3,"""Boats against the current, borne back ceaselessly."" Everyone reads that as proof it was impossible.  ""So we beat on."" He didn't stop. ""He did not know it was already behind him"" — the current being strong doesn't prove the dream was wrong. It proves it was hard. Different thing.",Michelle Davis,43,The Great Gatsby,2025-10-09T04:33:28Z
